55.0516 4.91532 -1.00764
55.0516 5.89838 -1.00771
55.0516 6.88145 -1.00646
55.0516 7.86451 -1.00701
55.0516 8.84758 -1.01035
55.0516 9.83064 -1.01359
55.0516 10.8137 -1.01313
55.0516 11.7968 -1.01142
55.0516 12.7798 -1.01176
55.0516 13.7629 -1.01362
55.0516 14.746 -1.0141
56.0346 0 -0.878011
56.0346 0.983064 -0.879424
56.0346 1.96613 -0.875707
56.0346 2.94919 -0.870998
56.0346 3.93226 -0.869154
56.0346 4.91532 -0.870012
56.0346 5.89838 -0.871928
56.0346 6.88145 -0.868689
56.0346 7.86451 -0.868253
56.0346 8.84758 -0.869769
56.0346 9.83064 -0.871867
56.0346 10.8137 -0.873211
56.0346 11.7968 -0.873488
56.0346 12.7798 -0.873467
56.0346 13.7629 -0.875286
56.0346 14.746 -0.877249
57.0177 0 -0.733901
57.0177 0.983064 -0.735358
57.0177 1.96613 -0.733528
57.0177 2.94919 -0.729247
57.0177 3.93226 -0.727665
57.0177 4.91532 -0.72814
57.0177 5.89838 -0.729871
57.0177 6.88145 -0.728111
57.0177 7.86451 -0.727544
57.0177 8.84758 -0.728604
57.0177 9.83064 -0.730893
57.0177 10.8137 -0.73436
57.0177 11.7968 -0.735857
57.0177 12.7798 -0.733338
57.0177 13.7629 -0.733432
57.0177 14.746 -0.734242
58.0008 0 -0.587991
58.0008 0.983064 -0.587725
58.0008 1.96613 -0.586543
58.0008 2.94919 -0.584797
58.0008 3.93226 -0.58412
58.0008 4.91532 -0.585011
58.0008 5.89838 -0.588235
58.0008 6.88145 -0.585944
58.0008 7.86451 -0.585208
58.0008 8.84758 -0.58621
58.0008 9.83064 -0.58874
58.0008 10.8137 -0.593344
58.0008 11.7968 -0.594897
58.0008 12.7798 -0.590595
58.0008 13.7629 -0.589094
58.0008 14.746 -0.588533
58.9838 0 -0.441805
58.9838 0.983064 -0.441009
58.9838 1.96613 -0.440122
58.9838 2.94919 -0.439277
58.9838 3.93226 -0.439008
58.9838 4.91532 -0.439548
58.9838 5.89838 -0.440702
58.9838 6.88145 -0.440751
58.9838 7.86451 -0.441133
58.9838 8.84758 -0.442288
58.9838 9.83064 -0.444513
58.9838 10.8137 -0.447046
58.9838 11.7968 -0.446907
58.9838 12.7798 -0.445049
58.9838 13.7629 -0.443819
58.9838 14.746 -0.442802
59.9669 0 -0.295418
59.9669 0.983064 -0.294382
59.9669 1.96613 -0.29366
59.9669 2.94919 -0.293183
59.9669 3.93226 -0.293088
59.9669 4.91532 -0.293469
59.9669 5.89838 -0.294276
59.9669 6.88145 -0.295225
59.9669 7.86451 -0.296286
59.9669 8.84758 -0.297295
59.9669 9.83064 -0.299978
59.9669 10.8137 -0.303421
59.9669 11.7968 -0.300637
59.9669 12.7798 -0.298877
59.9669 13.7629 -0.298329
59.9669 14.746 -0.297053
60.95 0 -0.148432
60.95 0.983064 -0.147441
60.95 1.96613 -0.146952
60.95 2.94919 -0.146706
60.95 3.93226 -0.14669
60.95 4.91532 -0.146967
60.95 5.89838 -0.147707
60.95 6.88145 -0.149586
60.95 7.86451 -0.151491
60.95 8.84758 -0.150628
60.95 9.83064 -0.153344
60.95 10.8137 -0.152971
60.95 11.7968 -0.153343
60.95 12.7798 -0.151491
60.95 13.7629 -0.152343
60.95 14.746 -0.150868
61.933 0 0
61.933 0.983064 0
61.933 1.96613 0
61.933 2.94919 0
61.933 3.93226 0
61.933 4.91532 0
61.933 5.89838 0
61.933 6.88145 0
61.933 7.86451 0
61.933 8.84758 0
61.933 9.83064 0
61.933 10.8137 0
61.933 11.7968 0
61.933 12.7798 0
61.933 13.7629 0
61.933 14.746 0
