0 1.76577
0 0.285712
0 0
0 0
0 0
0 0.594934
0 0.328678
0 0
0 0.397205
0 0.204186
0 0
0 0.277547
0 0.188175
0 0.521372
0 0.188911
0 0.0458359
0 0.248399
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0.52393
0 0.253655
0 0.606789
0 0.597357
0 0.785554
0 1.28543
0 0.269341
0 0.255708
0 0.959877
0 0.00656708
0 0
0 0
0 0
0 0
0 0
0 0.575014
0 0.519672
0 0
0 0.476679
0 0.554953
0 0.562551
0 0.383792
0 0.923652
0 0.692311
0 0.189895
0 0.000800292
0 0
0 0.17195
0 0.0698129
0 0
0 0
0 0.319105
0 0.804676
0 0.222734
0 0.00967852
0 0.0112678
0 0
0 0
0 0
0 0
0 0
0 0
0 0.282973
0 0.58285
0 0.240897
0 0.571291
0 0.0949262
0 0
0 0.241606
0 0.474929
0 0
0 0
0 0.308372
0 0.145114
0 0
0 0
0 0.0369245
0 0.947494
0 0.747146
0 0.0162901
0 0.0285353
0 1.28659
0 0.117054
0 0
0 0
0 0
0 0
0 0
0 1.13215
0 0.519523
0 0
0 0.45163
0 0.188751
0 0.0656037
0 0.445794
0 0.177915
0 0
0 0.196049
0 0.0988707
0 0.477107
0 0.592836
0 0
0 0
0 0
0 0.226995
0 0.343515
0 0
0 0.293679
0 0.121076
0 0
0 0.306533
0 0.122336
0 0
0 1.00497
0 0.805268
0 0.350159
0 0.685055
0 0.0166584
0 0.229759
0 0.127849
0 0.191806
0 0.290264
0 0.162436
0 0.00408901
0 0
0 0
0 0
0 0
0 0
0 0.596856
0 1.20682
0 0
0 0.0724694
0 0.160776
0 2.3187
0 0.655155
0 0
0 0
0 0.864297
0 0.021757
0 0
0 0
0 0.106679
0 0.457966
0 0
0 0.0732996
0 0.464849
0 0.746581
0 0.75159
0 0.570083
0 1.36579
0 0.269056
0 0.748131
0 0
0 0
0 0.811793
0 0.381632
0 0
0 1.22054
0 2.42513
0 0
0 0
0 0.0166881
0 0.0526437
0 0.202782
0 0.112298
0 0.0174106
0 0.0142566
0 0.0431793
0 0
0 0
0 0.880675
0 1.08364
0 0
0 0.330961
0 0.40933
0 0.305163
0 0.712872
0 0
0 0
0 0.490465
0 0.254224
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0.311203
0 0.609188
0 0.332824
0 0.146195
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0.0893943
0 0.562582
0 0
0 0.575981
0 0.181496
0 0.187436
0 0.239905
0 0
0 0.0407536
0 0.792872
0 0
0 0
0 0
0 0
0 0
0 0
0 0.0549278
0 0.345675
0 0
0 0.224394
0 0.0707083
0 0.274236
0 0.351002
0 0
0 0.010704
0 0.208249
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0.162979
0 0.0967063
0 0
0 0
0 0.0952974
0 0.13387
0 0
0 0
0 0
0 0
0 0.693891
0 0.0197112
0 0
0 0
0 0
0 0.367814
0 0.815565
0 0.295272
0 0
0 0
0 0.342409
0 0.481003
0 0
0 0
0 0
0 0
0 0.329613
0 0.00936324
0 0
0 0
0 0
0 0.196749
0 0.170073
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0.653719
0 0.396013
0 0
0 0.173494
0 0.606277
0 0
0 0.731021
0 0.305216
0 0
0 0
0 0
0 0.021702
0 0.278718
0 0.746072
0 0.303805
0 0.623847
0 0.00177272
0 0.00107389
0 0
0 0.302488
0 1.37163
0 0.346131
0 0.0115288
0 0.89476
0 0.135066
0 0.272093
0 0.44692
0 0.0543351
0 0.723803
0 1.34952
0 1.01339
0 0.422632
0 0
0 0
0 0
0 0
0 0.179529
0 0.178192
0 0
0 0.0239341
0 0.00363245
0 0.12623
0 0.207336
0 0
0 0.0709157
0 1.13034
0 0.878308
0 0.239387
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0.463745
0 0.100115
0 0
0 0
0 0
0 0
0 0.334812
0 0.442074
0 0.391983
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0.14011
0 0.863274
0 0.985483
0 0
0 0
0 0
0 0
0 0
0 0.0974578
0 0.373189
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0.0233361
0 0.334774
0 0
0 0.00487235
0 0.0239401
0 0
0 0
0 0.120502
0 0.46143
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0.0452547
0 0.649214
0 0
0 0.173125
0 1.17987
0 0.268589
0 0
0 0
0 0
0 0
0 0
0 0
0 0.00487334
0 0.937854
0 0
0 0
0 0
0 0
0 0.323968
0 0.386502
0 0.250445
0 0.204317
0 0
0 0
0 0
0 0
0 0
0 0
0 0.147573
0 0.189284
0 0
0 0
0 0
0 0
0 0.155999
0 0.18611
0 0
0 0
0 0
0 0
0 0.0320875
0 0.592911
0 0
0 0
0 0.53463
0 0.290945
0 0.068674
0 0.548798
0 0.445279
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0.021952
0 0.405628
0 0
0 0
0 0
0 0
0 0.410787
0 0.562977
0 0.0686436
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0.52931
0 0.277133
0 0
0 0
0 0.333722
0 0.367769
0 0.426692
0 0
0 0
0 0
0 0.227031
0 0.51924
0 0
0 0.0137633
0 0.00030604
0 0
0 0.213029
0 0.511395
0 0
0 0
0 1.09254
0 0.897329
0 0.358408
0 0
0 0
0 0
0 0.315194
0 0.778886
0 0
0 1.01592
0 0.02259
0 0
0 0.0618101
0 0.51248
0 0
0 0
0 0.383861
0 0.349999
0 0
0 0
0 0.234456
0 0.274984
0 0.0746276
0 0.19018
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0.249965
0 0.293174
0 0
0 0
0 0
0 0
0 0.209705
0 0.629268
0 0.077295
0 0.194497
0 0
0 0
0 0
0 0
0 0.141132
0 0.0845571
0 0
0 0
0 0.623686
0 0.0934993
0 0.741443
0 0.175135
0 0.0533917
0 0.160214
0 0.222048
0 0.558739
0 0
0 0
0 0
0 0
0 0.517086
0 0.309805
0 0
0 0
0 0.291668
0 0.0437251
0 0.110015
0 0.0259865
0 0.277903
0 0.631221
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0.0385453
0 0.17339
0 0
0 0
0 1.46808
0 0.780537
0 0.125893
0 0.109085
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0.15289
0 0.687753
0 0
0 0
0 0
0 0
0 0.438042
0 0.379559
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0.0242161
0 0.109592
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0.0810957
0 1.84021
0 0.452424
0 0
0 0
0 0
0 0.166276
0 0.752495
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0.0505752
0 0.550963
0 0.182473
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0.423499
0 0.455118
0 0.069282
0 0.158947
0 0
0 0
0 0.126226
0 0.0674968
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0.783847
0 0.442693
0 0.250243
0 0.574107
0 0
0 0
0 0.559614
0 0.299242
0 0
0 0
0 0.000130195
0 0.000338064
0 0.282097
0 0.522631
0 0
0 0
0 0
0 0
0 0
0 0
0 0.553968
0 0.452049
0 0
0 0
0 0
0 0
0 0.292529
0 0.759582
0 0.0868841
0 0.160967
0 0
0 0.329779
0 0.7196
0 0
0 0
0 0
0 0.0256393
0 0.0209222
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0.00100558
0 0.00219424
0 0
